x	y	
44.712257385253906	140.99679565429688
169.99612426757812	174.2580108642578
211.01828002929688	269.6067810058594
250.93173217773438	26.799999237060547
318.5628356933594	320.6072998046875
163.34388732910156	411.5212707519531
285.238037109375	456.6431884765625
288.5312194824219	578.4911499023438
290.7266845703125	531.2887573242188
368.6654968261719	513.72509765625
340.7099304199219	444.220458984375
234.33668518066406	630.2685546875
189.693115234375	740.564453125
37.379730224609375	635.520751953125
618.6627197265625	342.4024353027344
638.9251708984375	402.4077453613281
610.9223022460938	202.4804229736328
131.44158935546875	803.4158325195312
177.13319396972656	1016.4800415039062
150.97657775878906	1139.0728759765625
406.1771545410156	1157.5394287109375
353.7066955566406	1130.929443359375
630.004150390625	761.3379516601562
582.428466796875	812.1390991210938
627.5850219726562	840.3619384765625
588.3064575195312	1009.1620483398438
605.0013427734375	988.5652465820312
722.6640625	1004.129150390625
834.7237548828125	923.8196411132812
757.527099609375	865.922119140625
652.4241943359375	1202.0919189453125
676.05859375	1195.3955078125
612.2456665039062	1131.9764404296875
723.8648681640625	1169.7740478515625
861.3658447265625	1170.8172607421875
778.7666015625	1135.64501953125
621.3846435546875	661.5856323242188
738.2369995117188	650.1544189453125
729.3468627929688	596.3053588867188
731.7880249023438	452.2775573730469
880.6981201171875	466.9244384765625
863.6100463867188	544.430908203125
784.0352783203125	369.4129943847656
963.3667602539062	387.5987243652344
984.5486450195312	284.8500061035156
981.6575927734375	251.602783203125
1108.1416015625	274.0085144042969
1264.9818115234375	304.36468505859375
1225.2296142578125	259.5531921386719
1116.092041015625	358.5721130371094
1312.684326171875	377.3640441894531
1288.8330078125	402.66082763671875
1209.7080078125	562.456787109375
972.478271484375	87.9067153930664
855.67431640625	72.50982666015625
821.1640014648438	33.22121047973633
925.7567138671875	162.23654174804688
804.7052612304688	157.98912048339844
570.5169677734375	133.83966064453125
1113.03857421875	1169.146484375
1070.6763916015625	1164.82373046875
999.7845458984375	1189.895263671875
949.6415405273438	1064.5377197265625
1093.154296875	927.0767822265625
1168.3687744140625	883.8500366210938
1333.494873046875	1105.1708984375
1255.686767578125	1107.7645263671875
1345.05517578125	1211.7349853515625
1320.940185546875	692.8045654296875
1331.220947265625	644.827880859375
1339.217041015625	799.03857421875
1192.4615478515625	758.2077026367188
1083.4215087890625	605.47900390625
1363.1998291015625	176.95213317871094
1412.8154296875	33.149662017822266
404.2136535644531	123.19418334960938
265.79644775390625	124.75800323486328
993.4038696289062	134.04501342773438
1312.8668212890625	4.638359069824219
1438.3984375	185.3717041015625
1194.8594970703125	221.64517211914062
1207.2763671875	332.5453186035156
1053.6011962890625	750.9786376953125
997.2908325195312	833.50244140625
961.5513305664062	977.136962890625
825.6567993164062	984.1102905273438
485.2393798828125	1069.4190673828125
717.7906494140625	751.5933837890625
756.1803588867188	718.8910522460938
1388.3603443410695	848.7201689448368
685.4243995588331	1083.5478388357371
764.8602539059788	1056.467433944665
1080.8515093586834	1043.47153980694
1099.895518490114	1109.3931098772773
